	0	1	2	3	4	5
canada-aboriginals	34.703759934633375	16.297832171786336	12.070669496364157	9.711067586106568	10.434983691546353	
canada-securitylaws	23.99067903040068	22.62197663992442	12.396470308373301	12.551936577225796	14.914376515321209	
cancer-veteran	32.378911275377185	22.3346649526702	14.644175120851973	10.210767997523702	7.272751557593353	
capitol-dome	26.10743666867247	22.321478704540304	23.527515092767175	14.6917642016954	9.768872287167252	
capitol-music	30.979819226759307	16.95315068680294	14.636810044161585	13.291611152574603	9.799603290768035	
captive-whales	33.98080109481304	30.76802868987708	24.141454560353587	13.868966153237956	11.95141902512749	
caribbean-seaweed	28.109518148042365	24.96378144482	18.53034001582058	15.78248576078287	12.968067071086347	
carnegie-girlscience	25.863305510526565	20.690971741166152	18.61770132142449	11.1228827219189	14.175123031158407	
carter-cancer	16.530032567243417	13.281927182115455	8.82970344831393	10.248361722119988	7.445807891814268	
cartoon-dangers	22.788596313891826	20.13733229546415	18.400577529757644	18.095394956796653	15.441427306392733	
cash-hoarding	34.37447672801581	23.47235009735377	24.434476520366374	16.22893369871972	17.92611890571223	
cat-apathy	16.295018600793053	23.45166005826724	24.53956969427533	16.09030981480517	13.839268350816853	
cat-fossils	20.024666199553703	14.326766817770949	12.348910286114757	8.747216283245132	8.267692870091581	
catalina-sinking	18.118533094659007	15.480785902954556	14.378183859806088	11.135102125704918	13.86084916081249	
cats-domesticated	18.30527319928284	17.387189512799313	14.18182483975643	15.26505779438264	10.774566254193463	
cave-cleaning	28.288442914307097	18.992760070870503	22.78232864574792	14.715653924877934	12.645410173898515	
cave-recreation	18.188664906588464	17.960868542147573	20.84767693262819	16.587365929938464	12.486379790209424	
cavemen-recycling	13.055644839018154	11.362608369472927	14.744570616640818	15.27198727606461	10.393188432503866	
cdc-fastfood	15.608133160996564	9.000837054389178	7.373188179310212	4.683062938998557	4.838137823333126	
cdc-obesity	12.104481988540517	13.827303893792882	14.49079724271318	9.864582946684594	6.145438110064234	
cell-printing	15.885155831819196	10.884298254140855	6.165134830299386	5.863553317861121	7.200115146815208	
census-race	27.20547075303424	31.286841713045447	28.893383031118233	21.81890923929631	16.460754637621942	
cereal-salesslump	10.841281735080434	11.465735694243824	9.820094653297247	10.197754595552038	10.348432830782624	
ceres-dwarfplanet	20.143334548508726	18.983594735897643	14.250262544722847	14.09035638443907	10.19224845726874	
ceres-water	17.98568412149284	13.99089653006838	12.258004268882841	7.883982949409944	8.86067147401096	
chad-nigeria	27.7707070194485	14.202314370446198	11.715917298471364	8.821977567501607	12.962628323477736	
challenger-anniversary	24.113599032772427	22.631761654286684	25.28997687350152	18.390905870269666	14.092554555298912	
charleston-shooting	38.03324874258994	31.116983623487315	28.26068345847874	18.392458074731998	18.02037397666903	
chavez-obit	23.053202475924426	16.266907998132133	15.852606061758308	13.566137952694026		
cheating-scandal	17.49223399003863	16.26766569319989	12.923248671929267	14.934499527690694		
cheerleader-downssyndrome	27.28416001721404	19.45465789394924	16.747563178698684	14.421781330353564	9.559868380773631	
chemical-spill	29.0634745710157	25.6108773803184	23.850042963392205	18.491123741468314	17.047414322205245	
chernobyl-wildlife	23.15715586672961	23.496851102252325	24.598491418794286	14.675280541857601	10.381075869652005	
chess-cheating	21.426995487334434	21.4250588877732	12.870370628470265	12.402917510998785	8.865151915486898	
chicago-schoolsafety	27.772340100244655	31.207071897193586	19.50887626706829	20.325431414926225	17.363353193926116	
chicago-shooting	17.67783683588155	18.92454740259746	17.661532087940653	17.18945543575856	14.966109239719097	
chicagomayor-youthaddress	21.51853098952713	25.572734674138246	19.771124696222728	11.751259322323675	11.844501507687747	
chicagopolice-chief	9.252963493879458	14.364729177948716	12.880259384870202	12.993002068652657	11.248783445836372	
child-injuries	12.593699498953017	17.001821473925236	20.039610941607013	10.610015562031702	9.456018220659905	
child-labor	25.290476385447636	23.486768814371445	22.12072297398859	20.91761934994963	9.263452378652985	
child-mortality	23.44435474335317	28.684306845225045	19.177758397667837	16.855653406329296	17.46367604756734	
child-rebels	33.22864594004003	17.94105593078569	17.873300503176402	25.40569405123399	19.88088298920819	
child-soldiers	26.393421735675407	31.82353500020237	27.403002130261573	22.880998245843085	17.95699635718708	
children-centralamerica	30.385496536672033	17.696556639430742	19.063174824333604	12.26590416687644	11.73371521171077	
children-reading	28.208705019026866	18.161218252054827	12.566821893190053	11.81895557964238	9.504863874775687	
chile-quake	28.951027264826653	27.59074485400283	17.37712239019917	11.843346979516395	6.9071764341745565	
chimp-escape	19.326137098528488	23.33967692868672	20.399000686359148	21.08327923769348	15.69799978984313	
chimp-testing	10.173270556364072	15.168503785297746	11.521120531442735	12.786960137024343	9.258233184466011	
chimps-grunts	31.96778702908532	26.512090371007034	18.430594216995047	15.459250097428068	15.12769389743889	
china-animals	15.600346812488697	22.580175823887288	26.244553928091975	22.7311999336911	17.798397638578386	
china-aviation	17.68682708486507	17.455829141191135	14.038005153337126	11.469856664800513	16.795707800341358	
china-babyboom	27.82150164196941	30.92983601002196	22.90916105698794	15.566459323253712	16.794508148872072	
china-childpolicy	32.83381724741717	20.27122758515935	23.550458252498615	19.163003596238834	17.11360653251355	
china-drumtower	17.569196005913398	16.47841491556438	14.315995002451272	11.78918792027038	8.379233145120288	
china-elderly	24.87344121097968	22.879090436389156	22.512724601025194	24.21646543855234	16.435228036341005	14.685227916607417
china-environment	16.588291235647382	12.67749150334736	7.506710113966114	11.099044968517752	6.230182516277371	
china-gifts	28.751402399867995	23.22476875221921	18.80832348433112	16.696075655338927	13.448339244141126	
china-graveyard	14.124435426966182	23.47247280324422	14.751932687363349	12.491901965882537	9.116577394897291	
china-heat	19.19529232299768	22.915630254496612	13.182753637542199	15.64362575684733	13.34480539590197	
china-internet	15.679604792376521	22.929032390223774	23.140940107347024	20.262547893881482	16.82972118140689	
china-ivory	24.001116840370393	23.00982672973232	15.514553586955332	15.477868154069125	7.650649763190436	
china-kitemakers	17.951632793975794	22.16349422396227	12.863975243365132	10.660381910799298	5.9493753912542005	
china-moon	12.083632960269913	17.612814584383514	13.664892404453592	11.22087193201036	14.256813515368787	
china-newyear	26.02006255651237	21.419630320121605	17.345796204908996	18.605629098063535	14.701439739625306	
china-orchestra	28.891302772522256	23.38797947234084	22.023065568069235	17.78717498501342	14.090802054636772	
china-parkour	27.386554806327506	32.391753748802685	19.326166599367227	11.665407895528972	8.919666097375831	
china-pollution	12.867010830707011	9.993704908229162	9.535161110291321	6.544365171146944	7.139607976750888	8.596399498769864
china-pollutionapp	21.26868953547407	19.17356785857544	18.215949869341504	14.028652137639003	10.992991956040537	
china-society	25.467033540644195	26.93948169531608	29.61425407342364	22.960888201734967	21.16046457662759	
china-space	20.300958026579348	13.255003823962843	16.690262062137666	9.72866269027483	9.103584637931466	
china-textiles	23.584595226110523	21.159341370196596	15.661974072231875	6.919800056734188	5.893902268615843	
china-tinypigs	33.98831655238978	23.47076994490101	21.950755710235892	15.09097239331398	14.347575741414342	
china-women	21.64067764763169	22.20749918072983	17.48025279831849	13.584749020681905	9.80436740064077	
china-youth	28.65804179863773	25.889768290798266	21.885064873796985	22.31693784319477	20.24675814193379	
chinaboat-sinks	23.472605810412603	26.488950865776275	29.015481512489174	19.862331462886583	15.890545196119481	
chinese-exclusion	17.1144834948141	19.387218732273787	20.442619257176442	10.676474568617714	10.483171913692209	
chinese-farmers	20.007056343724823	21.686642919494066	16.92859191889992	13.867114430234615	12.680018669595714	
chinese-homebuyers	26.017195240937497	13.544464167279019	12.709161293713185	12.968948970603837	11.164819891498318	
chinese-menus	20.233548182618275	24.15414707735525	22.414360693357704	16.539439323482267	12.139429959657951	
chinese-students	31.102505922543003	22.975216193610212	20.006857692683102	14.635237640639703	8.599940396121582	
chinese-teachers	14.622464749019676	19.48679934300063	15.25271149628564	10.102236198844672	13.649320367115674	
chinese-themepark	27.43392862852272	23.35908963552641	19.81929359123244	13.969130365292083	11.614296455303215	
chinesewomen-cigarettes	15.258809841385013	19.52807788674084	18.909672584773226	9.219583357426961	8.091778121436077	
chinook-recognition	28.548657571959367	25.94506944724896	25.59163221173017	17.364995098703748	10.515203676225905	
chocolate-health	4.82518717973933	7.625097799939899	6.032865872563842	3.929402109599056	5.625783043239793	
chongqing-wwii	14.011103321533573	18.261078632792554	12.62370418826705	11.003581498713704	6.006175121857829	
christian-scouts	31.791070947404116	42.38004095664176	28.970175034560278	23.28974911570666	20.362973651818955	
christians-egypt	25.594625658884706	21.96699430887906	21.346806941651817	10.360470293712876	11.805736428255129	
christie-law	22.838852396260442	20.36651166425805	14.321266741286427	12.559664825290552	10.907780331364412	
christie-presannounce	37.18435503040085	20.727932520475285	17.91064730410612	15.684260701125043	13.1826180109603	
christie-surgery	45.85050858177114	26.912491405825453	22.682717925111664	15.719279450156098	15.379092296469198	
chuckecheese-adults	29.30404094425417	14.893084435482734	10.882639305959241	10.838662755636417	7.852967512366339	
church-fires	29.861410746036775	28.827050133294474	29.120214728000093	21.74360596463396	13.506509315570128	
cicada-invasion	23.18968983669715	24.590062278647462	18.890320794054155	15.265608249552493	13.983042358214568	
cigarette-buyingage	17.78598320813551	21.658404944302593	17.803277974296233	8.385313291883746	11.812637696765222	
cigarette-packaging	24.59992436520173	11.024765238395261	10.957411974092071	9.643447918168299	4.959285567890645	
city-farm	31.50018816026509	28.495197336243653	21.80690596906049	20.204377628460858	15.11322839881297	
city-kids	15.928718648437297	20.495991838447978	16.378240159642242	11.497343174806197	11.09686279550558	
city-rats	32.09102198820787	33.45676960442614	18.432917599940716	12.262482926942603	13.405019221261442	
city-trolley	24.07315341243701	30.89675602112034	22.59923143167787	17.913408393297864	10.134721434299461	
civics-test	17.624235418205576	19.130353848740587	11.060340167424448	12.664823546984834	13.88860286023576	
civilrights-conviction	31.0195841455711	22.065133998496243	23.95941371286182	14.79537195908812	11.69655371704872	
civilrights-march	33.53021640926322	23.12345924296088	17.319793819046584	20.275785618210914	21.019803935177787	
civilrights-music	42.896237375043206	39.32423824144133	27.573981566716725	26.439324193998345	16.844556525175364	
civilrights-police	22.224407829392675	9.59843756355355	11.090345504528445	13.025474414692363	10.552672876531842	
civilwar-blacksoldiers	28.64397472974505	28.310666782587806	22.604540480691746	17.81039991819822	9.636131390484154	
civilwar-movie	23.924085807829854	20.35113089270166	18.10878009437134	19.65652914333241	15.32467158451278	
class-sizes	37.292814722762344	19.048410472786284	26.83193872211163	17.18646981796225	18.521013844293588	
classicalmusic-students	39.45632298003133	18.526359011664994	18.990854258888913	16.659891217807022	13.085429744044223	
clean-water	10.122522228668037	11.574043231696386	11.502930879838106	9.475272181220294		
cleveland-lebron	16.974369501494767	18.948892010186675	14.129288782469875	9.442788057767832	8.072498432929818	
cleveland-policesettlement	13.835570240033338	19.86742268973504	18.266664153235766	20.199543942671866	18.895537359041388	
climate-mummies	14.486490242687342	16.044162942767244	13.338102921200216	12.768005960147274	10.514590074129853	
climate-procon	11.09154579766123	15.944277044044332	18.094448655134542	15.035553556842714	14.143260771517511	
climate-surfing	17.437723669387648	19.286715348053146	27.007298460765217	16.290473063697977	11.084618079919917	
climate-violence	13.99909645456248	19.680872758113946	16.311162466536423	11.124552001235111	12.170110700017517	
clinton-celebrities	25.722514239593956	29.867415568316268	24.68042237768087	15.142444455884329	12.141421937828781	
clinton-presannounce	37.073287967619	28.817132057121647	17.764886192208472	17.704261986194965	12.332694837485855	
clinton-youngimmigrant	24.521735089726693	22.990961555284294	16.53466183693899	16.221439079335447	13.320756782391948	
clippers-college	24.534770471554513	23.963092156018842	14.017570462758862	12.41898115888689	8.765698448104251	
clippers-sterling	63.23386405583263	54.04355151451433	19.02836936776217	14.204925526544342	12.473100335891766	
cloud-whitener	22.332123343873953	15.769153706084461	16.45581386138006	20.258647535575026	11.570087040631321	
club-inclusion	22.695241428793587	15.991018510414468	19.785946267816243	21.874427717428386	8.173661311019034	
club-sports	25.208883121103064	20.93562736458069	17.966167686716823	16.788536871666462	13.16735707896415	
